    LRGN[Rwing]
            START,          END,         AREA,DRAG(PRESSURE),LIFT(PRESSURE),DRAG(SURF-STRESS),LIFT(SURF-STRESS),         DRAG,         LIFT,           CD,           CL
             -0.1, 6.38378e-016,     0.748257,     -0.562662,       6.22758,          0.114972,          0.032973,    -0.447691,      6.26055,  -0.00368037,    0.0514666
     6.38378e-016,          0.1,     0.815054,      0.116023,       -2.4589,          0.103193,         0.0273205,     0.219216,     -2.43158,   0.00180213,   -0.0199895
              0.1,          0.2,     0.764959,       1.17439,      -5.11663,         0.0864962,          0.013638,      1.26088,       -5.103,    0.0103654,   -0.0419506
              0.2,          0.3,     0.643389,     0.0581024,       -3.4582,         0.0764145,        0.00160915,     0.134517,     -3.45659,   0.00110583,   -0.0284158
              0.3,          0.4,     0.509565,       0.28496,      -1.12221,          0.076935,       -0.00691612,     0.361895,     -1.12912,   0.00297505,  -0.00928227
              0.4,          0.5,     0.204076,      0.105367,      0.613915,         0.0338187,        0.00123076,     0.139185,     0.615145,   0.00114421,   0.00505697
              0.5,          0.6,     0.216704,      0.232059,      -1.42046,         0.0484355,         -0.003878,     0.280494,     -1.42434,   0.00230588,   -0.0117092
              0.6,          0.7,     0.230022,     0.0192893,      -1.35309,          0.067544,       -0.00656848,    0.0868334,     -1.35966,  0.000713838,   -0.0111775
              0.7,          0.8,     0.303844,     -0.268686,     -0.961921,         0.0703264,        -0.0078045,     -0.19836,    -0.969726,  -0.00163067,   -0.0079719
              0.8,          0.9,     0.190247,    -0.0846831,     -0.367629,         0.0699705,       -0.00837092,   -0.0147126,       -0.376, -0.000120949,  -0.00309101
              0.9,            1,     0.182841,    -0.0353493,    0.00524322,         0.0696432,       -0.00848274,    0.0342938,  -0.00323952,  0.000281922,-2.66314e-005
                1,          1.1,     0.172887,       0.13271,       1.14443,         0.0693147,       -0.00746885,     0.202025,      1.13696,    0.0016608,   0.00934671
              1.1,          1.2,      0.27315,      0.822287,       1.36301,         0.0776304,       -0.00889163,     0.899917,      1.35412,   0.00739802,    0.0111319
              1.2,          1.3,     0.413341,       2.30521,       3.24897,         0.0997332,        -0.0189513,      2.40494,      3.23002,    0.0197705,    0.0265533
              1.3,          1.4,      0.55499,       4.56465,        7.9031,          0.178129,        -0.0169682,      4.74278,      7.88613,    0.0389893,    0.0648301
              1.4,          1.5,      0.41775,       2.28732,       5.51833,          0.131159,       -0.00145181,      2.41848,      5.51687,    0.0198818,     0.045353
              1.5,          1.6,     0.118453,      0.670552,       2.20052,         0.0361891,        0.00267287,     0.706741,      2.20319,   0.00580996,    0.0181119
              1.6,          1.7,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              1.7,          1.8,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              1.8,          1.9,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              1.9,            2,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
                2,            2,            0,             0,             0,                 0,                 0,            0,            0,            0,            0

